Date,Open,High,Low,Close,Volume
1981-03-23,0.0914598628878593,0.0923145707933661,0.0914598628878593,0.0914598628878593,22019200
1981-03-24,0.0914598486178179,0.0914598486178179,0.0910324975848198,0.0910324975848198,28156800
1981-03-25,0.0901778068319753,0.0901778068319753,0.0893223285675048,0.0893223285675048,7056000
1981-03-26,0.088040253901662,0.088040253901662,0.087612897157669,0.087612897157669,12275200
1981-03-27,0.0850487805148773,0.0850487805148773,0.0846214294433593,0.0846214294433593,12252800
1981-03-30,0.0846214294433593,0.0854761372925503,0.0846214294433593,0.0846214294433593,9900800
1981-03-31,0.0846213914010688,0.0846213914010688,0.083766683936119,0.083766683936119,15993600
1981-04-01,0.0833393697081812,0.0833393697081812,0.0829120129346847,0.0829120129346847,34070400
1981-04-02,0.0901777893304824,0.0906051403611955,0.0901777893304824,0.0901777893304824,31404800
1981-04-03,0.0906051620841026,0.0910325189234305,0.0906051620841026,0.0906051620841026,16486400
1981-04-06,0.089322314309904,0.089322314309904,0.0888949632644653,0.0888949632644653,22803200
1981-04-07,0.0884675910798548,0.0884675910798548,0.0880402401089668,0.0880402401089668,10684800
1981-04-08,0.092314563691616,0.0931692715313702,0.092314563691616,0.092314563691616,21952000
1981-04-09,0.0940239503979682,0.0944513070392344,0.0940239503979682,0.0940239503979682,12499200
1981-04-10,0.0953060537576675,0.0957334048682928,0.0953060537576675,0.0953060537576675,33465600
1981-04-13,0.0953060537576675,0.0957334048682928,0.0953060537576675,0.0953060537576675,16060800
1981-04-14,0.0953060537576675,0.0957334048682928,0.0953060537576675,0.0953060537576675,6652800
1981-04-15,0.0910325189234305,0.0910325189234305,0.0906051620841026,0.0906051620841026,34048000
1981-04-16,0.0859034737955783,0.0859034737955783,0.0854761227965354,0.0854761227965354,23878400
1981-04-20,0.0880402401089668,0.0884675910798548,0.0880402401089668,0.0880402401089668,35347200
1981-04-21,0.0940239503979682,0.0944513070392344,0.0940239503979682,0.0940239503979682,28537600
1981-04-22,0.0974428430199623,0.0978701999345309,0.0974428430199623,0.0974428430199623,18995200
1981-04-23,0.1000069081783294,0.1004342648642592,0.1000069081783294,0.1000069081783294,58016000
1981-04-24,0.1000068717700609,0.1000068717700609,0.0991521701216697,0.0991521701216697,35056000
1981-04-27,0.0987248408674937,0.0987248408674937,0.0982974842190742,0.0982974842190742,38528000
1981-04-28,0.0970154617706759,0.0970154617706759,0.0965881049633026,0.0965881049633026,32188800
1981-04-29,0.0957334048682928,0.0957334048682928,0.0953060537576675,0.0953060537576675,13641600
1981-04-30,0.0970154330134391,0.0978701463748323,0.0970154330134391,0.0970154330134391,12611200
1981-05-01,0.0970154330134391,0.0978701463748323,0.0970154330134391,0.0970154330134391,16553600
1981-05-04,0.0970154617706759,0.0970154617706759,0.0965881049633026,0.0965881049633026,14448000
1981-05-05,0.0965880849668529,0.0965880849668529,0.096160739660263,0.096160739660263,17539200
1981-05-06,0.0940239958412318,0.0940239958412318,0.0935966446995735,0.0935966446995735,18950400
1981-05-07,0.0948786810040474,0.0953060377490448,0.0948786810040474,0.0948786810040474,9363200
1981-05-08,0.0957333818078041,0.0961607385216423,0.0957333818078041,0.0957333818078041,7907200
1981-05-11,0.0940239958412318,0.0940239958412318,0.0935966446995735,0.0935966446995735,11939200
1981-05-12,0.0935966446995735,0.0948787038307045,0.0935966446995735,0.0935966446995735,4256000
1981-05-13,0.0935966137512984,0.094451321458157,0.0931692570447921,0.0931692570447921,4905600
1981-05-14,0.0927418910561419,0.0927418910561419,0.0918871834874153,0.0918871834874153,4928000
1981-05-15,0.0940239503979682,0.0953060146156133,0.0940239503979682,0.0940239503979682,4905600
1981-05-18,0.0957333818078041,0.096588083823172,0.0957333818078041,0.0957333818078041,4166400
1981-05-19,0.0944513070392344,0.0944513070392344,0.0940239503979682,0.0940239503979682,25424000
1981-05-20,0.0970154330134391,0.0978701463748323,0.0970154330134391,0.0970154330134391,13283200
1981-05-21,0.102571815252304,0.1029991719955057,0.102571815252304,0.102571815252304,32211200
1981-05-22,0.1072726920247077,0.1081274054062096,0.1072726920247077,0.1072726920247078,31427200
1981-05-26,0.1072726943611609,0.1072726943611609,0.10684534907341,0.10684534907341,85344000
1981-05-27,0.1128282994031906,0.1132556561114998,0.1128282994031906,0.1128282994031906,149497600
1981-05-28,0.1128282994031906,0.1132556561114998,0.1128282994031906,0.1128282994031906,73987200
1981-05-29,0.1132556796073913,0.1136838010291731,0.1132556796073913,0.1132556796073913,59382400
1981-06-01,0.1132556796073913,0.1136838010291731,0.1132556796073913,0.1132556796073913,51251200
1981-06-02,0.1081274364931061,0.1081274364931061,0.1077000796794891,0.1077000796794891,40432000
1981-06-03,0.1077000796794891,0.1085547818944121,0.1077000796794891,0.1077000796794891,39446400
1981-06-04,0.1098368242383003,0.1102641695302886,0.1098368242383003,0.1098368242383003,56067200
1981-06-05,0.1085547754573327,0.1085547754573327,0.1081274300813674,0.1081274300813674,57680000
1981-06-08,0.1047086184325219,0.1047086184325219,0.104281261563301,0.104281261563301,93497600
1981-06-09,0.1064179837703704,0.1068453404358813,0.1064179837703704,0.1064179837703704,119593600
1981-06-10,0.1077000796794891,0.1089821387080292,0.1077000796794891,0.1077000796794891,25222400
1981-06-11,0.1124009117484092,0.1128282683390577,0.1124009117484092,0.1124009117484092,38976000
1981-06-12,0.1115462321194067,0.1115462321194067,0.1111188754439354,0.1111188754439354,25804800
1981-06-15,0.1111188892210951,0.1111188892210951,0.1106915324926376,0.1106915324926376,143763200
1981-06-16,0.1089821372913074,0.1089821372913074,0.1085547804832458,0.1085547804832458,37251200
1981-06-17,0.1072726943611609,0.1072726943611609,0.10684534907341,0.10684534907341,27574400
1981-06-18,0.1068453404358813,0.107272685689085,0.1064179837703704,0.1064179837703704,23049600
1981-06-19,0.1038538688159156,0.1038538688159156,0.1034265235066413,0.1034265235066413,27507200
1981-06-22,0.1000069479233937,0.1000069479233937,0.0995796024799346,0.0995796024799346,10841600
1981-06-23,0.1012890264391899,0.1021444934304702,0.1012890264391899,0.1012890264391899,15030400
1981-06-24,0.0995795929542172,0.0995795929542172,0.0987248793244361,0.0987248793244361,23027200
1981-06-25,0.1008616462349891,0.1012890030255098,0.1008616462349891,0.1008616462349891,24259200
1981-06-26,0.1004343047791649,0.1004343047791649,0.0995796024799346,0.0995796024799346,23788800
1981-06-29,0.0970154416857514,0.0970154416857514,0.096160739660263,0.096160739660263,10595200
1981-06-30,0.089322314309904,0.089322314309904,0.0888949632644653,0.0888949632644653,35907200
1981-07-01,0.0884675910798548,0.0884675910798548,0.0880402401089668,0.0880402401089668,170464000
1981-07-02,0.0880402401089668,0.0884675910798548,0.0880402401089668,0.0880402401089668,30284800
1981-07-06,0.0859034801622429,0.0859034801622429,0.0850487723946571,0.0850487723946571,16531200
1981-07-07,0.0859034955501556,0.0867582034708455,0.0859034955501556,0.0859034955501556,15836800
1981-07-08,0.0893223285675048,0.0897504500121673,0.0893223285675048,0.0893223285675048,16620800
1981-07-09,0.08291199113605,0.08291199113605,0.0824846401810646,0.0824846401810646,32883200
1981-07-10,0.076500967985473,0.076500967985473,0.0760736167430877,0.0760736167430877,55171200
1981-07-13,0.0777837634086608,0.0782111201685263,0.0777837634086608,0.0777837634086608,45740800
1981-07-14,0.0812025815248489,0.0820572892001382,0.0812025815248489,0.0812025815248489,19779200
1981-07-15,0.0833393856883049,0.0837667368375899,0.0833393856883049,0.0833393856883049,10953600
1981-07-16,0.0854761227965354,0.0863308305007753,0.0854761227965354,0.0854761227965354,15232000
1981-07-17,0.0884676128625869,0.0888949696448536,0.0884676128625869,0.0884676128625869,19824000
1981-07-20,0.08291199113605,0.08291199113605,0.0824846401810646,0.0824846401810646,23654400
1981-07-21,0.0824846464729235,0.0824846464729235,0.0820572897791862,0.0820572897791862,31942400
1981-07-22,0.0782111087150189,0.0782111087150189,0.0773556306958198,0.0773556306958198,22668800
1981-07-23,0.0794931501150131,0.0799205067193998,0.0794931501150131,0.0794931501150131,34451200
1981-07-24,0.0820572897791862,0.0824846464729235,0.0820572897791862,0.0820572897791862,28851200
1981-07-27,0.0854761227965354,0.0859034737955783,0.0854761227965354,0.0854761227965354,17337600
1981-07-28,0.08291199113605,0.08291199113605,0.0824846401810646,0.0824846401810646,22848000
1981-07-29,0.0816299382155705,0.0816299382155705,0.0812025815248489,0.0812025815248489,15500800
1981-07-30,0.084194041788578,0.0850487493243157,0.084194041788578,0.084194041788578,9900800
1981-07-31,0.0854761227965354,0.0859034737955783,0.0854761227965354,0.0854761227965354,10953600
1981-08-03,0.0854761372925503,0.0854761372925503,0.0846214294433593,0.0846214294433593,12432000
1981-08-04,0.0859034955501556,0.0863308523635783,0.0859034955501556,0.0859034955501556,31673600
1981-08-05,0.0884676128625869,0.0888949696448536,0.0884676128625869,0.0884676128625869,17494400
1981-08-06,0.086758197027563,0.086758197027563,0.086330845952034,0.086330845952034,10528000
1981-08-07,0.086330845952034,0.086758197027563,0.086330845952034,0.086330845952034,9206400
1981-08-10,0.086330845952034,0.086330845952034,0.086330845952034,0.086330845952034,0
1981-08-11,0.0846213914010688,0.0846213914010688,0.083766683936119,0.083766683936119,71456000
1981-08-12,0.0824846464729235,0.0824846464729235,0.0820572897791862,0.0820572897791862,26275200
1981-08-13,0.0799205067193998,0.0799205067193998,0.0794931501150131,0.0794931501150131,27484800
1981-08-14,0.0790658592146446,0.0790658592146446,0.0782111510634422,0.0782111510634422,24192000
1981-08-17,0.0765009067932407,0.0765009067932407,0.075646199285984,0.075646199285984,18905600
1981-08-18,0.0747915053407119,0.0747915053407119,0.0739367976784706,0.0739367976784706,17001600
1981-08-19,0.0739367820040171,0.0739367820040171,0.0730820745229721,0.0730820745229721,20675200
1981-08-20,0.0739367976784706,0.0743641543626681,0.0739367976784706,0.0739367976784706,17113600
1981-08-21,0.069663240613424,0.069663240613424,0.0688085332512855,0.0688085332512855,41910400
1981-08-24,0.0649615885936621,0.0649615885936621,0.0645342320203781,0.0645342320203781,23072000
1981-08-25,0.066244438290596,0.0666717892935807,0.066244438290596,0.066244438290596,40700800
1981-08-26,0.0653889557475725,0.0653889557475725,0.0649616047739982,0.0649616047739982,33600000
1981-08-27,0.065388947725296,0.0658170689771037,0.065388947725296,0.065388947725296,25916800
1981-08-28,0.0688085332512855,0.0692358840792789,0.0688085332512855,0.0688085332512855,38035200
1981-08-31,0.0688085332512855,0.0692358840792789,0.0688085332512855,0.0688085332512855,40947200
1981-09-01,0.0730820745229721,0.0735094311165709,0.0730820745229721,0.0730820745229721,37027200
1981-09-02,0.0743641629815101,0.0747915140090841,0.0743641629815101,0.0743641629815101,19376000
1981-09-03,0.0713726722254959,0.0713726722254959,0.0705179646611213,0.0705179646611213,37475200
1981-09-04,0.0700906448130939,0.0700906448130939,0.069663293659687,0.069663293659687,15254400
1981-09-08,0.0679538386601112,0.0679538386601112,0.0675264820456504,0.0675264820456504,25446400
1981-09-09,0.0675264820456504,0.0679538386601112,0.0675264820456504,0.0675264820456504,30531200
1981-09-10,0.0679538622498512,0.0683812133065112,0.0679538622498512,0.0679538622498512,34809600
1981-09-11,0.0675265125474373,0.0675265125474373,0.0670991614460945,0.0670991614460945,17539200
1981-09-14,0.0653889557475725,0.0653889557475725,0.0649616047739982,0.0649616047739982,27686400
1981-09-15,0.0636795392307763,0.0636795392307763,0.0632521882653236,0.0632521882653236,19510400
1981-09-16,0.062397482568714,0.062397482568714,0.0619701258838176,0.0619701258838176,19353600
1981-09-17,0.0606880322862775,0.0606880322862775,0.0602606758475303,0.0602606758475303,19376000
1981-09-18,0.0606880709528923,0.06111542195777,0.0606880709528923,0.0606880709528923,26320000
1981-09-21,0.061115451157093,0.0615428080723046,0.061115451157093,0.061115451157093,49033600
1981-09-22,0.0581239430324989,0.0581239430324989,0.0576965920627117,0.0576965920627117,47420800
1981-09-23,0.0572691995390256,0.0572691995390256,0.0564144924283027,0.0564144924283027,28201600
1981-09-24,0.0564145415294352,0.0564145415294352,0.0559871904551982,0.0559871904551982,18300800
1981-09-25,0.0495761296329615,0.0495761296329615,0.0487214215099811,0.0487214215099811,34608000
1981-09-28,0.0491487421095371,0.0495760987579566,0.0491487421095371,0.0491487421095371,91728000
1981-09-29,0.051712866872549,0.0521402235374218,0.051712866872549,0.051712866872549,94684800
1981-09-30,0.0521402284502983,0.0525675794492843,0.0521402284502983,0.0521402284502983,49996800
1981-10-01,0.0521402284502983,0.0525675794492843,0.0521402284502983,0.0521402284502983,61129600
1981-10-02,0.0564144924283027,0.0568418488367392,0.0564144924283027,0.0564144924283027,45046400
1981-10-05,0.0581239610910415,0.058978669002319,0.0581239610910415,0.0581239610910415,43097600
1981-10-06,0.0581239430324989,0.0581239430324989,0.0576965920627117,0.0576965920627117,28358400
1981-10-07,0.061115451157093,0.0619701592813594,0.061115451157093,0.061115451157093,38841600
1981-10-08,0.0632521882653236,0.0636795392307763,0.0632521882653236,0.0632521882653236,31091200
1981-10-09,0.0636795535683631,0.0645342613978616,0.0636795535683631,0.0636795535683631,54521600
1981-10-12,0.0658170655369758,0.0662444221419363,0.0658170655369758,0.0658170655369758,27350400
1981-10-13,0.0658170655369758,0.0666717730407441,0.0658170655369758,0.0658170655369758,44195200
1981-10-14,0.062397482568714,0.062397482568714,0.0619701258838176,0.0619701258838176,30979200
1981-10-15,0.0632521882653236,0.0636795392307763,0.0632521882653236,0.0632521882653236,29433600
1981-10-16,0.0628248422246241,0.0628248422246241,0.0623974911868572,0.0623974911868572,36467200
1981-10-19,0.0636795535683631,0.0641069103361898,0.0636795535683631,0.0636795535683631,20585600
1981-10-20,0.0670991614460945,0.0675265125474373,0.0670991614460945,0.0670991614460945,35728000
1981-10-21,0.0670991614460945,0.0675265125474373,0.0670991614460945,0.0670991614460945,76899200
1981-10-22,0.0670991378994224,0.0670991378994224,0.0666717812418937,0.0666717812418937,32278400
1981-10-23,0.0653889557475725,0.0653889557475725,0.0649616047739982,0.0649616047739982,27910400
1981-10-26,0.0649616047739982,0.0653889557475725,0.0649616047739982,0.0649616047739982,27283200
1981-10-27,0.066244438290596,0.0670991460027196,0.066244438290596,0.066244438290596,85590400
1981-10-28,0.0683812350034713,0.068808591901884,0.0683812350034713,0.0683812350034713,44172800
1981-10-29,0.0679538386601112,0.0679538386601112,0.0675264820456504,0.0675264820456504,30486400
1981-10-30,0.0683812350034713,0.068808591901884,0.0683812350034713,0.0683812350034713,52729600
1981-11-02,0.0683812350034713,0.068808591901884,0.0683812350034713,0.0683812350034713,36915200
1981-11-03,0.0679538386601112,0.0679538386601112,0.0675264820456504,0.0675264820456504,28380800
1981-11-04,0.0662444221419363,0.0662444221419363,0.0658170655369758,0.0658170655369758,23811200
1981-11-05,0.0615428080723046,0.0615428080723046,0.061115451157093,0.061115451157093,23363200
1981-11-06,0.0615427754819393,0.0619701264646876,0.0615427754819393,0.0615427754819393,24595200
1981-11-09,0.0623974911868572,0.0628248422246241,0.0623974911868572,0.0623974911868572,20384000
1981-11-10,0.0628248453140258,0.0632522020789626,0.0628248453140258,0.0628248453140258,16755200
1981-11-11,0.0645342320203781,0.0649615885936621,0.0645342320203781,0.0645342320203781,27440000
1981-11-12,0.0666717812418937,0.0670991378994224,0.0666717812418937,0.0666717812418937,39916800
1981-11-13,0.062397482568714,0.062397482568714,0.0619701258838176,0.0619701258838176,21011200
1981-11-16,0.0615428080723046,0.0615428080723046,0.061115451157093,0.061115451157093,22556800
1981-11-17,0.0623974911868572,0.0628248422246241,0.0623974911868572,0.0623974911868572,35414400
1981-11-18,0.0645342320203781,0.0649615885936621,0.0645342320203781,0.0645342320203781,29142400
1981-11-19,0.0645342320203781,0.0649615885936621,0.0645342320203781,0.0645342320203781,40006400
1981-11-20,0.0649616047739982,0.0653889557475725,0.0649616047739982,0.0649616047739982,38102400
1981-11-23,0.0628248335474566,0.0628248335474566,0.0619701258838176,0.0619701258838176,22960000
1981-11-24,0.0619701264646876,0.0619701264646876,0.0615427754819393,0.0615427754819393,22153600
1981-11-25,0.0628248453140258,0.0632522020789626,0.0628248453140258,0.0628248453140258,52550400
1981-11-27,0.0645342320203781,0.0649615885936621,0.0645342320203781,0.0645342320203781,37251200
1981-11-30,0.0641069103361898,0.0641069103361898,0.0636795535683631,0.0636795535683631,23968000
1981-12-01,0.0636795535683631,0.0641069103361898,0.0636795535683631,0.0636795535683631,23385600
1981-12-02,0.0641069263219833,0.0645342774902199,0.0641069263219833,0.0641069263219833,37564800
1981-12-03,0.0636795392307763,0.0636795392307763,0.0632521882653236,0.0632521882653236,20428800
1981-12-04,0.0649616047739982,0.0653889557475725,0.0649616047739982,0.0649616047739982,137155200
1981-12-07,0.065388947725296,0.0658170689771037,0.065388947725296,0.065388947725296,59292800
1981-12-08,0.0649616343646129,0.0649616343646129,0.0641069263219833,0.0641069263219833,50624000
1981-12-09,0.0645342320203781,0.0649615885936621,0.0645342320203781,0.0645342320203781,34272000
1981-12-10,0.0645342320203781,0.0649615885936621,0.0645342320203781,0.0645342320203781,37408000
1981-12-11,0.0645342774902199,0.0649616343646129,0.0641069263219833,0.0641069263219833,76092800
1981-12-14,0.0628248335474566,0.0628248335474566,0.0619701258838176,0.0619701258838176,25244800
1981-12-15,0.0636795535683631,0.0641069103361898,0.0636795535683631,0.0636795535683631,31315200
1981-12-16,0.0666717812418937,0.0670991378994224,0.0666717812418937,0.0666717812418937,65452800
1981-12-17,0.0722274109721183,0.0726547678256444,0.0722274109721183,0.0722274109721183,51452800
1981-12-18,0.0782111510634422,0.0786385022859648,0.0782111510634422,0.0782111510634422,71724800
1981-12-21,0.0752188701135417,0.0752188701135417,0.0747915133833885,0.0747915133833885,56403200
1981-12-22,0.0760736167430877,0.076500967985473,0.0760736167430877,0.0760736167430877,53827200
1981-12-23,0.0747915140090841,0.0747915140090841,0.0743641629815101,0.0743641629815101,28896000
1981-12-24,0.0747915133833885,0.0752188701135417,0.0747915133833885,0.0747915133833885,28918400
1981-12-28,0.0722273974013508,0.0722273974013508,0.0713726952672004,0.0713726952672004,36579200
1981-12-29,0.0726547241210937,0.0735094316078509,0.0726547241210937,0.0726547241210937,24236800
1981-12-30,0.075646199285984,0.0760735558926888,0.075646199285984,0.075646199285984,32188800
1981-12-31,0.075646199285984,0.0760735558926888,0.075646199285984,0.075646199285984,54656000
1982-01-04,0.0756461997874908,0.0756461997874908,0.0752188488841056,0.0752188488841056,71254400
1982-01-05,0.0722273974013508,0.0722273974013508,0.0713726952672004,0.0713726952672004,35840000
1982-01-06,0.070945315590232,0.070945315590232,0.0705179646611213,0.0705179646611213,66080000
1982-01-07,0.0658170770519045,0.0658170770519045,0.0649616047739982,0.0649616047739982,70044800
1982-01-08,0.0679538622498512,0.0683812133065112,0.0679538622498512,0.0679538622498512,56604800
1982-01-11,0.0641069103361898,0.0641069103361898,0.0636795535683631,0.0636795535683631,33331200
1982-01-12,0.0619701264646876,0.0619701264646876,0.0615427754819393,0.0615427754819393,59920000
1982-01-13,0.0615428080723046,0.0615428080723046,0.061115451157093,0.061115451157093,41753600
1982-01-14,0.0641069263219833,0.0645342774902199,0.0641069263219833,0.0641069263219833,25715200
1982-01-15,0.0683812350034713,0.0692359430941401,0.0683812350034713,0.0683812350034713,46704000
1982-01-18,0.069663293659687,0.070518001672657,0.069663293659687,0.069663293659687,28000000
1982-01-19,0.0688085700693261,0.0688085700693261,0.0679538622498512,0.0679538622498512,55507200
1982-01-20,0.0692359134554863,0.0696632701709552,0.0692359134554863,0.0692359134554863,25827200
1982-01-21,0.0705179646611213,0.070945315590232,0.0705179646611213,0.0705179646611213,33331200
1982-01-22,0.0709453225135803,0.0713726791905486,0.0709453225135803,0.0709453225135803,24259200
1982-01-25,0.0692358840792789,0.0692358840792789,0.0688085332512855,0.0688085332512855,44710400
1982-01-26,0.0670991460027196,0.0670991460027196,0.066244438290596,0.066244438290596,21212800
1982-01-27,0.0666717812418937,0.0675264888507977,0.0666717812418937,0.0666717812418937,31360000
1982-01-28,0.0688085332512855,0.0692358840792789,0.0688085332512855,0.0688085332512855,39603200
1982-01-29,0.069663293659687,0.0700906448130939,0.069663293659687,0.069663293659687,53155200
1982-02-01,0.069663240613424,0.069663240613424,0.0688085332512855,0.0688085332512855,38528000
1982-02-02,0.0692359134554863,0.07009062118027,0.0692359134554863,0.0692359134554863,54275200
1982-02-03,0.0692359134554863,0.0696632701709552,0.0692359134554863,0.0692359134554863,31472000
1982-02-04,0.0679538386601112,0.0679538386601112,0.0675264820456504,0.0675264820456504,22041600
1982-02-05,0.0675264820456504,0.0679538386601112,0.0675264820456504,0.0675264820456504,40297600
1982-02-08,0.0636795392307763,0.0636795392307763,0.0632521882653236,0.0632521882653236,31696000
1982-02-09,0.0632521882653236,0.0636795392307763,0.0632521882653236,0.0632521882653236,57904000
1982-02-10,0.0641069263219833,0.0645342774902199,0.0641069263219833,0.0641069263219833,38796800
1982-02-11,0.0636795392307763,0.0636795392307763,0.0632521882653236,0.0632521882653236,24528000
1982-02-12,0.0641069263219833,0.0645342774902199,0.0641069263219833,0.0641069263219833,19644800
1982-02-16,0.0632522020789626,0.0632522020789626,0.0628248453140258,0.0628248453140258,34316800
1982-02-17,0.0636795535683631,0.0641069103361898,0.0636795535683631,0.0636795535683631,25580800
1982-02-18,0.0645342320203781,0.0649615885936621,0.0645342320203781,0.0645342320203781,28380800
1982-02-19,0.0645342774902199,0.0645342774902199,0.0641069263219833,0.0641069263219833,13596800
